"Date","Review","Star","Like","Version" 
"2021-03","화면 방향 180도 돌리기 안됨. 무슨 영화를 와이파이 공유기 바로 옆에서 보는데 10분 마다 끊김. 화면 쓸어올려 밝기 올리기 볼륨 올리기 같은 편의 기능 없음. 이상.","1","5","1.5.3-b561"
"2021-03","다운로드도 너무너무너무 느리고 타사 플랫폼 절반용량인데 속도는 거의 세 배.. 아니 그 이상. 네트워크 속도 최상인데 1시간넘게 다운중인데 3할도 미처 안받아짐 다운로드 용량이나 남은시간 표시가 안됨. 스트리밍도 너어무 느림 왓챠 초기버전처럼. 그래서 앞 뒤로 10초감기 기능있는데 한 번 한 번 눌러서 감아야하고 그마저도 버퍼링때문에 그냥 기다리는 게 나을 정도.","2","25","1.5.3-b561"
"2021-03","안 그랬는데 간만에 접하고 업뎃하니 버퍼때문에 시청불가 승질 버림","2","1",""
"2021-03","버퍼가 무슨 미친 해결 안되면 셔터 내리고 수정하든가 스트리밍 서비스가 영상이 5초마다 끊기면 이거 뭐 어쩌라는거임","3","2","1.5.3-b561"
"2021-03","화면을 불러오지못했읍니다 AN BCP OMX 초기엔 드라마 잘봤는데 갑자기 이런 문구만 뜨고 재생 하나도 안됨 다운로드물도 마찬가지. 왜 그런걸까요? 넥플릭스나 다른 싸이트는 아무이상없이 잘봄","3","2",""
"2021-03","애니메이션 보는데 수시로 끊깁니다","3","0","1.5.3-b561"
"2021-03","콘텐츠라 늘어나는건 좋은데..중간에 계속 끊겨요.. 진짜 넘 심각해요 업데이트이후에 계속 그래요..","2","0","1.5.3-b561"
"2021-03","테블릿 에서는 언제까지 목돌아간 상태로 봐야 할까요 ????","2","0","1.5.3-b561"
"2021-03","자막 크기 조절 가능하게 부탁해요. 자막이 너무 작아요","4","0","1.5.3-b561"
"2021-03","갤럭시 폴드는 어플이 휴대폰기기로 인식을 안하나요?? tv로그인 하려니 새기기연결하기를 하라고 하는데 폴드는 안되는건지 메뉴 프로필 여기까진 똑같은데 새기기연결 항목이 없습니다","3","0","1.5.3-b561"
"2021-03","루팅폰 루팅태블릿은 볼수 없는건가요??","4","2","1.5.3-b561"
"2021-03","노트9사용중인데 영상이 상하좌우에 블랙영역이있고 작게나옵니다 해상도를 1280으로 설정해도동일하고 핸폰 재부팅 앱 삭제 재설치해도 동일합니다 왜그럴까요","1","1","1.5.3-b561"
"2021-03","갤노트20울트라인데 로딩 오지네여.최신것도 없고","1","0","1.5.3-b561"
"2021-03","보는 중에 버퍼링 너무 심함... 못 볼 정도로...","1","1","1.5.3-b561"
"2021-03","스마트 TV 앱 출시 감사합니다. 다만 tv에 설치후 보려하니 자꾸 멈춰서 볼수가 없네요. 핸드폰으로 보면 쫌 덜한것 같긴한데.. 확인하시고 개선부탁드립니다","3","0","1.5.3-b561"
"2021-03","2 900원에 컨텐츠도 점점 늘어나고 마우 만족중입니다. 그런데 시청내역 삭제할 수 있었으면 좋겠어요. 그만 보고 싶은데 자꾸 떠있어서 매우 거슬리네요..","5","0","1.5.3-b561"
"2021-03","역시 갓쿠팡","5","0","1.5.3-b561"
"2021-03","너무좋은앱입니다. 보고싶었던영화를다시볼수 있다는게","5","0","1.3.2-b477"
"2021-03","와이파이던 데이터던 폰으로보는데튕기는건수시로고 로딩도 계속걸리고 화질도 수시로바뀌네요 심지어 티비연결해도 계속 튕기거나 로딩 유튜브도 폰연결해서 자주보는데 보기너무힘들어요 이건","1","2","1.5.3-b561"
"2021-03","와 10초에 한번씩 멈추고 끊겨요 다시 10초뒤로 돌려야 재생되는데 한 2초 재생되고 멈춰요 멈추고 10초 뒤로..다시 멈춰서 10초뒤로...무한 반복입니다.. 언넝 이런거 고쳐지길 바래요","2","26","1.5.3-b561"
"2021-03","쿠팡은 진짜 혁신이네요 자꾸 자꾸 새로워 지는게 보입니다 아직은 초반이니 컨텐츠 종류나 질도 앞으로 더 나아질거라 기대합니다 2900원이라는 금액에 이만한 서비스 정말 메리트가 어마어마 하네요","5","0","1.5.3-b561"
"2021-03","슈퍼내츄럴 잇다니 넘나 감사해요 재밋게볼게용 쿠팡 플레이 대박나세요 완결시즌까지 쭉쭉 부탁드려여","5","0","1.5.3-b561"
"2021-03","제발 pc버전 출시해주세요 pc 간절합니다","5","1","1.2.2-b416"
"2021-03","볼것도없는게 용량만 차지해서 지워버림 참고로 와우회원이라 무료인데도 안씀","1","0",""
"2021-03","넷플랙스 끊고 쿠팡가입했네요.","5","1",""
"2021-03","콘텐츠가 꾸준히 들어오는건 좋아요 그러나 시스템적인 요소가 별로인 부분이 좀 있어요. 1. 화면 회전이 안 돼서 불편합니다. 2. 화면비율을 폰에 맞춰서 확대 축소할 수 없어서 불편합니다. 곧 쿠팡플레이에 들어오는 작품들을 공지하는 카테고리도 있으면 좋을거 같아요 저는 원피스 10기 이후를 기다리는 사람인데 기약없이 기다려야하는게 좀 불편하더라고요. 그리고 관심있는 신규 영화와 드라마들이 올라오는 시간을 알림신청하고 기다리면 알아서 알람도 올 수 있는 기능도 있으면 참 좋을 거 같아요. 쿠팡플레이의 무궁한 발전을 기원합니다 p.s. 원피스 11기는 대체 언제 올라올까요?? 원피스 너무 잘 보고있어요 한달만에 4기부터 10기를 다 봤는데 보면서 너무 행복했어요.. 쿠팡플레이덕분에 시간죽이기도 딱이구용 파이팅.. 원피스 올려주세요","3","57","1.5.3-b561"
"2021-03","가격은 좋은데 볼게 없읍","3","0","1.3.2-b477"
"2021-03","TV와 같은 와이파이 접속 상태인데 크롬캐스트가 비활성입니다. 유튜브는 문제 없이 되는데 뭐가 문제일까요?","5","1","1.5.3-b561"
"2021-03","잘사용하고 있었는데 화면이 안나오고 소리만 나오는데 왜이런건가요","3","1","1.5.3-b561"
"2021-03","갑자기 소리는 나오는데 화면이 안나와요 검정색으로만 되네요","1","0","1.5.3-b561"
"2021-03","쿠팡플레이 영화보는데 폰 기종이 노트20인데요 화면 채우기 기능좀 추가해주세요","3","0","1.5.1-b553"
"2021-03","영화 스트리밍 중에 화질이 계속 나빠집니다 해상도를 변경해도 잠깐 괜찮다가 또 그러고요 껏다 켜도 똑같아요","1","0","1.5.1-b553"
"2021-03","많은 기대를 안해서인지 의외로 영화들이 알참. 거기에 크롬캐스트 기능도 가능하고 앞으로 꾸준하게 업뎃 부탁합니다","4","1","1.5.3-b561"
"2021-03","개굿 개조앙","5","0","1.0.6-b312"
"2021-03","플레이어가 여전히 정말 조악하네요 .. 빨리보기나 속도 조절도 안되고 .. 화면이 산뜻하지도 않고 ..대체 뭘 업데이트 한 건지 ..?? 케이티 시즌이 최고인듯 .. 참고하면 좋겠어요","1","1","1.5.3-b561"
"2021-03","들어가지질안아섶유료결제안했는데. 다른평점보니 유료결제안하길잘햇네요.","1","1","1.5.3-b561"
"2021-03","축구중계 화질이 1080p가 안됨. 설정 1080해도 중계보면 240 360p 화질수준으로 보임. 최악.","1","0","1.5.3-b561"
"2021-03","유익한 시청","5","0","1.5.3-b561"
"2021-03","쿠팡 최고","5","0",""
"2021-03","손흥민 축구 볼려고 결제했는데 너무너무 끊긴다 3초 재생하고나면 5초 멈추는듯 너무너무 답답합니다.","1","0","1.5.3-b561"
"2021-03","간단한 서비스 좋아요","3","0","1.4.1-b537"
"2021-03","편의성만 좀 개선되면 좋겠네요 재생시 화면 회전 기능도 꼭 필요한데 없더군요. 이런점들이 좀 아쉽네요. 컨텐츠도 더 빠르게 업뎃되면 좋겠어요","4","1","1.5.3-b561"
"2021-03","컨텐츠가 아직 많이 없지만 쿠파와우 회원이면 무료로 볼수있고 좋아요","5","0","1.2.2-b416"
"2021-03","나는 잘만보고있는데 왜별점이 이런거지?","5","0","1.5.3-b561"
"2021-03","핸드폰은 잘 되는데 구글 넥서스원 패드 HTC 에서는 모든 영상이 an bcp omx 에러가 나오면서 플레이 안되네요. 해결방법을 알려주세요","4","2","1.5.3-b561"
"2021-03","배속기능좀 추가해주세요","5","0","1.5.3-b561"
"2021-03","쿠팡플레이 인트로가 너무 길어요. 짧게 나왔으면 좋겠네요. 인트로 보려고 켜는거 아니잖아요.","3","0","1.5.1-b553"
"2021-03","화면에 꽉차지않아서 보기 불편해요","1","0","1.5.2-b560"
"2021-03","핸드폰에서 영상재생할때는 화면이 꽉차는데 티비나 모니터로 미러링연결해서 볼때는 상하좌우여백이생기고 영상이 작게나오는데 이거 꽉찬화면으로 어떻게해야볼수있는건가요?","3","0","1.5.1-b553"
"2021-03","좋네요 이런서비스 잘보고있어요","5","1","1.5.1-b553"
"2021-03","자막크기 변경 좀 제발.","3","0","1.5.1-b553"
"2021-03","아주 유용한 앱입니다.","5","0","1.5.1-b553"
"2021-03","새로운시도 응원합니다.","5","0","1.3.3-b505"
"2021-03","크롬캐스트와 함께 잘쓰고 있어요. 동백꽃 필 무렵 좀 올려주세요.","5","0","1.5.1-b553"
"2021-03","쓰레기 기업에 쓰레기앱","1","1","1.5.1-b553"
"2021-03","프리미어리그만 보는것만 해도 흥미진진","5","1","1.5.1-b553"
"2021-03","안드tv용 어플좀 만들어 주세요.. 리모컨도 안되고 해상도도 이상해서 못쓰겠어요","2","0","1.5.1-b553"
"2021-03","파이팅 쿠팡","5","0","1.3.3-b505"
"2021-03","프리미어리그 생중계 좋은 선택이네요. 더 발전하시길 빌구요. 고객들 건의 잘 받아 많이 개선되었으면 하네요.","4","1","1.2.2-b416"
"2021-03","생방송 쿠팡에 실망입니다 엄청 끊기고..","1","1","1.5.1-b553"
"2021-03","좋아요 최고에요","5","0","1.4.2-b543"
"2021-03","좋아하는영화에 좋아하는만화도있어서 좋아고생각합니다","5","1","1.5.1-b553"
"2021-03","잘쓰고 있었는데 어느순간부터 꽉찬화면 재생이 안되고 검은화면 여백이 많게만 재생되네요 화면 조절 기능도 없어서 꼼작없이 화면을 작게 봐야 됩니다 화면 비율 설정이나 그런게 필요해보입니다","4","0",""
"2021-03","tv미러링도 안되고 삼성덱스도 안되고 컨텐츠를 보고싶어도 안되는게 너무 답답하네요","1","0","1.5.1-b553"
"2021-03","졸라 성의없는 답변보소 나도 그직업이나 해야겠어 붙여넣기 젊은이 다른직업이나 찾아보시게 본사에 전화해서 조만간 민원 걸어드리오리다 에라이 발전없네 바로삭제","1","0","1.5.1-b553"
"2021-03","다 좋으니깐 스마트tv 그리고 기타 마켓 엑박 플스등등 에도 런칭 빨리해주세요 미치겠어요","5","0","1.5.1-b553"
"2021-03","인터넷 TV 어플로도 나왔으면 좋겠네요.넷플릭스나 디즈니 처럼요","5","0","1.5.1-b553"
"2021-03","안드로이드TV기기도 지원하도록 해주세요.. TV로 보기 불편하네요..","3","0","1.5.1-b553"
"2021-03","예능에 방송날짜도 있었으면 좋겠어요","4","0","1.5.1-b553"
"2021-03","잘 사용하고 있어요","5","0","1.2.2-b416"
"2021-03","전체화면이 가득 안차는건 무슨이유에요? 유투브같이 가득차게는 안되나요?","5","0","1.2.2-b416"
"2021-03","쿠팡 앱이 깔려 있는데 왜 로그인이 안되나요?","5","0","1.5.1-b553"
"2021-03","로켓와우랑 쿠팡플레이 합쳐서 2900원이라는 가격은 정말 좋네요. 컨텐츠도 늘어나는게 눈에 띄고요. 아쉬운 것은 pc버전 출시 좀 해주셨으면 좋겠습니다. 올해 초에 출시예정인걸로 알고 있었는데 아직까지 출시하지 않았네요. 언제쯤 출시예정인지 계획만이라도 밝혀주셨으면 좋겠습니다.","4","74","1.5.1-b553"
"2021-03","배속 지원이 없는한 앙꼬없는 진빵임","1","1","1.5.1-b553"
"2021-03","아직 스포츠경기 라이브스트리밍을 위해선 최적화가 필요한것같아요... 자꾸 영상이 밀리고 스킵되는 현상을 보이다가 나중에는 버퍼링현상을 반복합니다. 다음 토트넘경기때까지 개선되겠죠? 다음 릴리즈 빠른시일내에 올라오길 바라며 개발자님들 화이팅입니다 화질은 정말 좋았어요","4","15","1.5.1-b553"
"2021-03","화질이 최대 480p 밖에 안되는데 원래 이런가요?","1","0","1.5.1-b553"
"2021-03","일만하다보니 극장에서 영화볼시간이 없어 많은 영화를 못보고 놓친게 많았는데 볼수있어서 좋아요 다시보고싶은 영화도 있어요","5","0","1.5.1-b553"
"2021-03","잘 쓰고있어요. 자막에서 검정 배경좀 없애주시면 영상보는데 더 깔끔할것같아요. 그리고 미 TV스틱에 지원하게 해주세요. LG 스마트Tv에도 있으면 좋겠구요. 잘 부탁드립니다.","4","4","1.5.1-b553"
"2021-03","좋다.싸다.볼것도 좀 있다.","5","0","1.2.3-b436"
"2021-03","전체 화면시 화면 꽉 차게 해주세요. 그게 안되니 넷플릭스만 자꾸 보게 되요.","3","0",""
"2021-03","비교적 저렴하게 즐길 수 있어서 좋아요. 좀더 컨텐츠는 늘려야 할 듯","5","1","1.4.2-b543"
"2021-03","5일 새벽 토트넘 경기보는데 계속 버퍼링 걸려서 보기 힘들었어요.","1","0","1.5.1-b553"
"2021-03","다양한 콘텐츠가 늘어났으면 좋겠습니다.","4","1","1.5.1-b553"
"2021-03","잘좀 하다..인트로 없애","1","1","1.3.3-b505"
"2021-03","진짜 쿠팡최고...와우클럽가입했는데 이런것도 될줄은","5","1","1.2.3-b436"
"2021-03","생중계방송 해외축구 버퍼링이 너무 심해요 아이폰은 괜찬은데 안드로이드폰은 너무심해요","1","0","1.5.1-b553"
"2021-03","재생속도조절 기능이 없네요 있으면 유용할거같습니다","4","1","1.5.1-b553"
"2021-03","화면비율조정이 안되는 치명적인 문제가 있습니다. 앞뒤로가기도 마치 초기 동영상플레이어처럼 특정 위치만 클릭해야되고요. 컨탠츠는 아주 조금씩 나아지고 있는데 아직도 UI와 UX 측면에서는 멀었습니다. 아마존프라임하고 너무 비교되네요...","1","21","1.5.1-b553"
"2021-03","요즘 요거 때문에 아주 즐겁습니다.","5","0","1.3.3-b505"
"2021-03","배속기능과 화면확대기능이 없네요 부탁드려요","3","0","1.5.1-b553"
"2021-03","와우 컨텐츠도 너무 많고 그리고 ...................","5","0",""
"2021-03","원피스 가","5","0","1.2.3-b436"
"2021-03","1.25 1.5 1.75. 2배속 설정도 되었으면 좋겟습니다","3","1","1.5.1-b553"
"2021-03","너무 좋아요 매일매일 들어오게 되네요.","5","0","1.5.1-b553"
"2021-03","넘넘 좋아요","5","0","1.2.3-b436"
"2021-03","끊김 현상이 잦음","3","1","1.4.2-b543"
"2021-03","토트넘 축구경기 중계가 못볼정도로 너무 끊기네요. 개선 바랍니다.","3","1","1.5.1-b553"
"2021-03","역시 갓팡","5","0","1.4.2-b543"
"2021-03","아니 프리미어경기 생중계 라이브 된다길래 와우회원 가입하고 보는데 이건 모 10초 보고 5초 버퍼링 10초보고 5초 버퍼링 모하자는건지","1","2","1.5.1-b553"
"2021-03","편하게 볼 수 있어 좋습니다.","5","0","1.4.2-b543"
"2021-03","프리미어리그 토트넘경기 시청 가능하다는 기사보고 처음 설치해서 보는데 10 20초 보고 5초간 버퍼링 무한반복 도저히 봐줄수가 없네요. 개선이 필요할것 같습니다.","1","5","1.5.1-b553"
"2021-03","계속 끊기고 오류가 나네요","2","0","1.5.1-b553"
"2021-03","가끔 화면이 깨어지거나 뒤바뀌기도 하며 자막과 화면이 안맞기도...","4","0","1.5.1-b553"
"2021-03","앱 화면 늘리기좀 해주세요.. 갤20쓰는데 꽉찬화면으로 보고 싶어요","4","0","1.4.2-b543"
"2021-03","생중계 서비스는 얼른 개선이 되었으면합니다. 화질부분과 잦은 버퍼링 이 현재로서는 너무 아쉽습니다.","4","0","1.5.1-b553"
"2021-03","저렴하고 화질 좋고 만족합니다","5","0","1.5.1-b553"
"2021-03","축구중계도 볼수 있고 좋아요 다만 아쉬운점은 스마트티비에서도 볼수 있으면 좋겠어요","5","2","1.5.1-b553"
"2021-03","쿠팡회원으로 이것까지혜택받다니 너무좋네요 쿠팡번창하길","5","1","1.5.1-b553"
"2021-03","태블릿 가로보기와 tv 지원도 좀 해주세요...그리고 자막이 왜이렇게 작나요? 넷플릭스 참고좀 해주시길..","5","1","1.5.1-b553"
"2021-03","혹시 너튜브처럼 티비랑 자동연결 기능은 안되나요????","5","0","1.3.3-b505"
"2021-03","안드로이드TV 등에서는 지원되지 않는 기기로 이용할 수가 없네요. 안드로이드 내장된 mi box 빔프로젝터 등에서도 볼수 있게 해주세요","4","0","1.5.1-b553"
"2021-03","뭐 준비도안하고 생중계틀고자빠졌노?","1","2","1.5.1-b553"
"2021-03","와 대박 짱나서 사용못하겠네요 축구 생중게 보는데 거짓말 안하고 10 초 한번씩 끊이네요.. 와우 가입해서보는데 그작은 돈도 아깝다는생각이 드네요","1","2","1.5.1-b553"
"2021-03","손흥민경기보다 버퍼링 걸려서 보지도 못했네요 서버증설 없이 욕심만 내셨나봐요? 전국민 볼 기회 뺏어간거 치곤 서버가 엉망이네요","2","0","1.5.1-b553"
"2021-03","실시간 생중계가 너무 끊기네요 도저희 생중계를 볼수가 없네요 중요한 순간에 버퍼링이 수시로 걸려버리고 지나가 버립니다","2","1","1.5.1-b553"
"2021-03","토트넘 중계보는데 해상도 최저로해도 15초간격으로 버퍼링 개심함","1","0","1.5.1-b553"
"2021-03","축구 생중계 볼때 패스3번에 버퍼링 1번","2","0","1.5.1-b553"
"2021-03","시장 다 해처먹을려고 하는게 눈이 보이니 뭔가 좋은건데도 기존과 아예 다른 사업을 추진시키니까 갑자기 이렇게 보니까 웃기기도 하면서 괜히 눈살 찌푸려진다.. 그래두 결국 기업이 커가는 하나의 과정.. 넷플릭스 왓챠에 비해 스포츠 라이브 중계라는 새로운 컨텐츠로 비비는건 재밌는 발상인것 같음. 홧팅 지금 토트넘경기보는데 엄청끊기는거 말곤 갠찬","4","0","1.5.1-b553"
"2021-03","렉 심하고 이삼초마다 끈어져서 도져히 볼수없네요 라이브 티비 프리미어리그 탈퇴하러가야갰어요","1","0",""
"2021-03","현재 토트넘 경기 보는데 럭이 너무 심하네요","2","0","1.5.1-b553"
"2021-03","축구보는데 무슨 10초 보면 버퍼링 걸리고 보라는건지 말라는건지..","1","0","1.5.1-b553"
"2021-03","TV에 연결되어 좋아요","5","0","1.5.1-b553"
"2021-03","생중계 보는데 버퍼링 너무심해서 못볼 정도임 비추","1","0",""
"2021-03","축구중계 360화질로하고봐도 10초에한번씩 버퍼있음","1","0","1.5.1-b553"
"2021-03","토트넘 생중계 오늘 첫날인데 80년대 중계수준도 아니고 형편없이 계속 영상이 끊기네요. 2 3초 보다가 재생되고 멈추고 끊김의 반복. SPOTV시절에도 이렇게 끊긴적이 없는데 쿠팡플레이 빠른 개선해주세요. 쿠팡플레이로 중계시 이렇게 끊김이 심해서야 어떻게 수만명 이상의 팬들에게 만족을 줄까요. 아주 실망스럽습니다. 당장의 개선 강력 요청합니다. 어플 개발자 및 서버관리자에게 반드시 전달 바랍니다. SPOTV 저번 라운드 불과 1 2주전까지 계속 1년 넘게 수없이 많이 시청했지만 단 한번의 끊김도 없었는데 쿠팡플레이 재생시 전반전만 해도 20번 넘는 끊김. 멈춤의 반복이네요. 그리고 화질도 기존 스포티비는 1000k. 720k. 360k 이렇게 다양하게 선택할수 있어야하는데 느려터진 쿠팡플레이 사이트임에도 불구하고 따라가지도 못하는 1000k로 고화질로만 설정되서 시청자들 선택권 자체가 없고 고화질 따라가지 못하는 느려터진 쿠팡 속도가 큰 문제라고 봅니다. 개선해주세요.","1","25","1.5.1-b553"
"2021-03","토트넘 경기가 잘 되서 그나마 다행이지 토트넘도 못했으면 배로 답답해서 암걸렸을듯","1","0","1.5.0-b551"
"2021-03","손흥민 경기보러 결제하고 시청했는데 5G인데도 지속적으로 너무 심하게 끊기고 보는 도중에도 수십차례 10여초 후로 빨리감기 된것같은 현상도 있었고요. 돈주고 생중계를 본것이 아닌 무슨 하이라이트 편집본 시청하는 느낌입니다.","1","2","1.5.1-b553"
"2021-03","새벽 4시에 빡쳐서 글 남김 생중계로 축구보는데 버퍼링 완전 심하고 스포티비보다 2분 늦은 중계 이건 생중계도 아님 그냥 스포티비로 결제 해서보는게 좋을듯","1","1","1.5.1-b553"
"2021-03","렉이 왜케 심해요.. 라이브 보는데 흐름이 끊어져서. 내용에 집증이....","1","0","1.5.1-b553"
"2021-03","라이브 시청하는데 라이브 20초마다 버퍼링 걸립니다.. 암걸리겟어요 이러면 라이브를 어찌 보나요 버퍼링 걸렸던 초 만큼 빨리 감기 해버리고 라이브 보다가 도저히 못 보겠습니다. 성능이 부족해서 그런건가요","1","8","1.5.1-b553"
"2021-03","생중계 토트넘경기 5초마다 로딩반복","1","0","1.5.1-b553"
"2021-03","다른건다간결하고좋은데 실시간중계 너무렉이심해요","3","0","1.5.1-b553"
"2021-03","아니 먼 2400bps 모뎀사용시절인가 왜케 화면이 끊김? 토트넘 경기보다 정말 답답해서 이럴거면 서비는 안하는 만 못할듯","1","2","1.5.1-b553"
"2021-03","엄청 저렴한 가격에 다양한 컨텐츠가 계속 올라와서 만족이에요 다만 상하 반전 인식이 되었음 좋겠습니다","4","2","1.4.1-b537"
"2021-03","실시간중계 첫 서비스라그런지 너무 끊기네요 이런부분 개선이되었으면합니다","4","0","1.5.1-b553"
"2021-03","pc환경에서의 녹스 블루스택 LD플레이어 등등 모든 앱플레이에서의 로그인 후 스포츠 생중계 관람시 검은 화면만 뜹니다 다 그런거 보니까 앱플레이 문제라기보다는 pc와 어플간에 호환성문성 같은데 확인 후 빨리 조치를 취해주셨으면 합니다","2","3","1.5.1-b553"
"2021-03","솔직히 별점 1개도 아깝다 뭔놈의 실시간영상이 5초마다 끊키냐 그리고 화면으로 밝기 소리설정을못하네","1","0","1.5.1-b553"
"2021-03","프리미어중계 스트리밍상태가 너무 안좋네요 지속적인 버퍼링 그냥 보다 짜증나서 끄고 잡니다","1","0","1.5.1-b553"
"2021-03","제가 pc로 축구를 보는데 혹시 pc 쿠팡플레이는 않나오나요? pc에 검색해보니 안나오더라구여 알려주실수 있나요?","5","0","1.5.1-b553"
"2021-03","토트넘경기 생중계 끊김이 엄청나네요. 도저히 경기를 볼 수가 없습니다.","1","0","1.5.1-b553"
"2021-03","장난하는것도 아니고 생중계 따서 보려는데 끊기는것은 10초마다 한번씩이고 빨리감기가 10초마다 2 3번이다. 이걸 돈주고 한게 맞냐?","1","2","1.5.1-b553"
"2021-03","아니 토트넘 경기보는데 진짜 버퍼링 죽여버리고싶네 10초에 한번씩 걸리니까 코너킥 프리킥 다 못보고 경기가 어떻게 돌아가는지 모르겠다 에휴 서버 증설좀 해주세요","1","1","1.5.1-b553"
"2021-03","생방 드랍게 버퍼랑 렉이랑 있고 장난 하나 생방 보다 스트레스 다 받겠네 진짜","1","0","1.5.1-b553"
"2021-03","괜찮은데 신편이 업데이트가 느려요","5","0","1.5.1-b553"
"2021-03","토트넘 경기보는데 버퍼장난아님 경기를 볼수없는 지경임","1","0","1.5.1-b553"
"2021-03","스포티비때야 공짜로 보여줬다쳐도 쿠팡은 엄연히 돈내고 보는건데 이따구로 끊기면 어쩌라는건지.... 세상에 돈내고 보는 곳이 끊겨서 불법스트리밍 사이트 가서 봐야하는 실정이라니..","2","0","1.5.1-b553"
"2021-03","EPL 스트리밍이 10초 이상을 못 버티네요 서버 증설이 필요할 듯","1","0","1.5.1-b553"
"2021-03","생중계 보려고 받았는데 무슨 버퍼가 10초에 한번씩 5초가량 걸리고 아무리 기다리거나 일시정지를 눌렀다 풀어도 나아지지가 않는데 다른 유수의 플랫폼 사용할때와는 달리 이런 현상이 발생하는 걸 보면 서버 안정화나 혹은 그에 맞는 조치가 필요해 보이네요. 중개 플랫폼으로서의 기능을 전혀 못합니다.","1","10","1.5.1-b553"
"2021-03","손흥민 경기보려구 가입했는데 새벽시간인데도 너무 끊깁니다 앞으로도이러면 고객들 다 떠납니다 고쳐주세요","1","0","1.5.1-b553"
"2021-03","라이브 버퍼링 진짜 보라는거임 말라는거임?????????","2","0","1.5.1-b553"
"2021-03","손흥민 경기보려는데 버퍼링 개심함","1","0","1.5.1-b553"
"2021-03","생중계 보는데 겁나 끊기네","1","1","1.5.1-b553"
"2021-03","5초 보고 버퍼링.. 5초보고 버퍼링.. 보라는겁니까??","2","1","1.5.1-b553"
"2021-03","오늘 토트넘 풀럼전 보는데 4초마다 끊기는데 생방송이 이정도로 끊기면 못 볼 수준입니다. 운영할 능력도 안되면서 대체 왜 스포티비랑 계약한거죠? 제대로 관리안합니까? 이런식의 운영은 오히려 마이너스입니다","1","9","1.5.1-b553"
"2021-03","....최소화 하면 적어도 작은 화면으로 볼 수 있게 해주지.. 유튜브 트위치 스포티비 나우 다 있는게 없으니 너무 불편함. 축구 작은 화면으로 켜두고 영단어 외우는게 국룰인데","1","4","1.5.1-b553"
"2021-03","축구보러왔는데 계속끊기면 어쩌란거냐 중계능력없으면 하질말던가 하 열받네 바로해지하고 다신가입안함","1","2","1.5.0-b551"
"2021-03","토트넘 무료중계 보는데 어디 사이트 링크 방송이나 똑같네요 로딩 툭툭 끊기고 정상루트 스포티비 생방송이아닌거보니 그냥 중간중개 컨텐츠나 별반다름이없네요 실망임","1","2","1.5.1-b553"
"2021-03","epl 보는데 버퍼가 생기네요 헐","1","1","1.5.1-b553"
"2021-03","PL생중계 보면서 오랜만에 모뎀감성을 느끼게 해주셔서 감사합니다","1","1","1.5.1-b553"
"2021-03","뭔 30초에 한번씩 버퍼링이 걸리냐 생중계를 보는데 이렇게 끊기면 어쩌자는건지..","1","1","1.5.1-b553"
"2021-03","스포츠 생중계 버퍼링이 너무 심합니다. 서비스하면 안될정도입니다.","1","1","1.5.1-b553"
"2021-03","아직미흡합니다 더 분발하세요","2","1",""
"2021-03","잘쓰고있다가 3 5 업데이트이후 영상도 안켜지고 중요한건 킬때 폰이 맛이가요 20분동안 폰 먹통걸려서 전원 눌러도 안되고 폰이 렉걸리고 바이러스먹은것처럼 이상하게되요. 왜이래요.","1","4","1.5.1-b553"
"2021-03","참 좋은데 인터페이스 가 상당히 불편합니다. 매번 로그인을 위해 클릭하는 아이콘의 배치를 기존의 동떨어진 상단이 아닌 하단으로 이동시켜 편리성을 주시길 부탁드립니다. 지금은 상당히 불편합니다.","4","2","1.5.1-b553"
"2021-03","쿠팡도이용하고 쿠팡플레이도 공짜로 이용하고 좋네용","5","1","1.4.2-b543"
"2021-03","영화못본지 오백만년 신프로 아녀도 공짜영화 볼꺼 엄청나네요 감사합니다","5","0","1.3.3-b505"
"2021-03","한국컨텐츠에도 한글자막을 볼 수있으면 더 좋겠습니다.","4","0","1.5.1-b553"
"2021-03","갤탭a7유저인데요 최적화좀 버벅댐요","1","1","1.5.1-b553"
"2021-03","좋습니다 다만 화면 비율 설정이 있으면 좋겠어요. 과도하게 레터박스가 남는 경우가 있어서.. 꽉차게 볼 필요가 있을 경우엔 아쉽습니다. 그리고 피씨판은 안나오나요?","5","1","1.4.1-b537"
"2021-03","끊이없써서 너무잘보고있네요","5","1","1.4.2-b543"
"2021-03","작은 창모드 기능이 있었으면 좋겠어요. 그런게 있다가 없으니 뭔가 불편하긴 하네요","4","1","1.5.1-b553"
"2021-03","오프닝 건너뛰기랑 제스처로 밝기 조절하는 기능 추가해주시면 좋겠습니다.","3","0","1.5.1-b553"
"2021-03","엠스틱으로 차량에 사용시 앱설치는 되나 실행이 안되는점 해결바랍니다","2","0","1.5.1-b553"
"2021-03","로켓와우랑 연동돼서 굳","5","0","1.4.2-b543"
"2021-03","좋구만 왜들 그래","5","0","1.2.2-b416"
"2021-03","가끔 들어와서 시간 잘 때우고 가요","5","0","1.5.1-b553"
"2021-03","재미있는 영화도 많고 편하게 볼수 있어서 좋아요","5","0","1.4.2-b543"
"2021-03","화면 꽉채우기 기능도 만들어주셨으면 좋겠어요 휴대폰화면은 큰데 영상화면이 많이 작네요","5","1","1.4.1-b537"
"2021-03","쿠팡 열일하시네요 보기좋습디다","5","1","1.4.2-b543"
